customer_id,total_revenue,total_transactions,total_quantity,avg_transaction_value,customer_segment,frequency_group
g66doftm,5.62,1,1,5.62,Medium Value,One-time (1)
qn3n58sy,5.62,1,1,5.62,Medium Value,One-time (1)
izibu9rr,5.62,1,1,5.62,Medium Value,One-time (1)
n1ut65ix,5.62,1,1,5.62,Medium Value,One-time (1)
bp7df4yy,5.62,1,1,5.62,Medium Value,One-time (1)
qpm3wfuu,5.62,1,1,5.62,Medium Value,One-time (1)
yqy5qaix,5.62,1,2,5.62,Medium Value,One-time (1)
bxktqwxl,5.62,1,2,5.62,Medium Value,One-time (1)
cfilkjxj,5.62,1,1,5.62,Medium Value,One-time (1)
3unij0r7,5.62,1,1,5.62,Medium Value,One-time (1)
xf9lv1ys,5.61,1,3,5.61,Medium Value,One-time (1)
zu743l4r,5.61,1,3,5.61,Medium Value,One-time (1)
xm0bg20n,5.61,1,3,5.61,Medium Value,One-time (1)
nw01zmy4,5.61,1,3,5.61,Medium Value,One-time (1)
k0axycel,5.61,2,2,2.805,Medium Value,Occasional (2-3)
a1vdgezc,5.61,1,3,5.61,Medium Value,One-time (1)
lg7q8kvy,5.6,1,2,5.6,Medium Value,One-time (1)
58kp9tb6,5.6,1,2,5.6,Medium Value,One-time (1)
xr8p3b6o,5.6,1,2,5.6,Medium Value,One-time (1)
zz0i0835,5.6,1,2,5.6,Medium Value,One-time (1)
ej6vl4tt,5.6,1,2,5.6,Medium Value,One-time (1)
muvgrify,5.6,1,2,5.6,Medium Value,One-time (1)
a5koj4li,5.6,1,2,5.6,Medium Value,One-time (1)
lj8tmxfw,5.6,1,2,5.6,Medium Value,One-time (1)
gb51r5l4,5.6,1,2,5.6,Medium Value,One-time (1)
z24ec0qp,5.6,1,2,5.6,Medium Value,One-time (1)
81ajlaaa,5.6,1,2,5.6,Medium Value,One-time (1)
9ue421vm,5.6,1,2,5.6,Medium Value,One-time (1)
ghm6kule,5.6,1,2,5.6,Medium Value,One-time (1)
u8qkejke,5.59,1,3,5.59,Medium Value,One-time (1)
vxs2tya1,5.59,1,1,5.59,Medium Value,One-time (1)
xhfsbxov,5.59,1,3,5.59,Medium Value,One-time (1)
njd5sloc,5.59,2,2,2.795,Medium Value,Occasional (2-3)
x3awyqfw,5.58,1,1,5.58,Medium Value,One-time (1)
rzvb011n,5.58,1,1,5.58,Medium Value,One-time (1)
ggpfmnm5,5.58,1,1,5.58,Medium Value,One-time (1)
35x3x10y,5.58,1,1,5.58,Medium Value,One-time (1)
5qkzdwu4,5.58,1,1,5.58,Medium Value,One-time (1)
u8be11um,5.58,1,1,5.58,Medium Value,One-time (1)
od2muqoz,5.58,1,1,5.58,Medium Value,One-time (1)
rkbhuzhz,5.58,1,1,5.58,Medium Value,One-time (1)
eq8dh9pt,5.57,2,2,2.785,Medium Value,Occasional (2-3)
2tslk0p2,5.56,1,2,5.56,Medium Value,One-time (1)
258a0402,5.56,1,1,5.56,Medium Value,One-time (1)
ydp2bzy6,5.56,1,1,5.56,Medium Value,One-time (1)
u806di3b,5.55,1,1,5.55,Medium Value,One-time (1)
3k8a7rv4,5.55,1,1,5.55,Medium Value,One-time (1)
hvf6slow,5.55,1,1,5.55,Medium Value,One-time (1)
n5h8ejrg,5.55,1,1,5.55,Medium Value,One-time (1)
tzbjjz4v,5.55,1,1,5.55,Medium Value,One-time (1)
91z491dg,5.55,1,1,5.55,Medium Value,One-time (1)
c4apmvs0,5.55,1,1,5.55,Medium Value,One-time (1)
wbx0d9lg,5.55,1,1,5.55,Medium Value,One-time (1)
d82oggs2,5.55,1,1,5.55,Medium Value,One-time (1)
ukn500oc,5.55,1,1,5.55,Medium Value,One-time (1)
qymvuqq4,5.55,1,1,5.55,Medium Value,One-time (1)
rzl8ayrg,5.55,1,1,5.55,Medium Value,One-time (1)
z7lxo7ka,5.55,1,1,5.55,Medium Value,One-time (1)
jb2s6sgl,5.55,1,1,5.55,Medium Value,One-time (1)
z2v6ticu,5.55,1,1,5.55,Medium Value,One-time (1)
kc98d6qh,5.55,1,1,5.55,Medium Value,One-time (1)
7fj72kpt,5.55,1,1,5.55,Medium Value,One-time (1)
ryrl1tdf,5.55,1,1,5.55,Medium Value,One-time (1)
uhso0mxf,5.55,1,1,5.55,Medium Value,One-time (1)
7t36b6ri,5.55,1,1,5.55,Medium Value,One-time (1)
we6y6jz9,5.55,1,1,5.55,Medium Value,One-time (1)
1n7gec07,5.55,1,1,5.55,Medium Value,One-time (1)
d7baywgk,5.55,1,1,5.55,Medium Value,One-time (1)
8awixqoj,5.55,1,1,5.55,Medium Value,One-time (1)
gwt44jbc,5.55,1,1,5.55,Medium Value,One-time (1)
dtinxpo4,5.55,1,1,5.55,Medium Value,One-time (1)
cxs0bhrx,5.55,1,1,5.55,Medium Value,One-time (1)
narjxk96,5.55,1,1,5.55,Medium Value,One-time (1)
3znbxulh,5.55,1,1,5.55,Medium Value,One-time (1)
7gtfedx4,5.55,1,1,5.55,Medium Value,One-time (1)
apkydyy7,5.55,1,1,5.55,Medium Value,One-time (1)
2w2y685x,5.55,1,1,5.55,Medium Value,One-time (1)
mt5ho7b2,5.55,1,1,5.55,Medium Value,One-time (1)
ezgyo3r5,5.55,1,1,5.55,Medium Value,One-time (1)
o8d6hgwd,5.55,1,1,5.55,Medium Value,One-time (1)
fit1jwhe,5.55,1,1,5.55,Medium Value,One-time (1)
f5gzpl1q,5.55,1,1,5.55,Medium Value,One-time (1)
uw8c40j5,5.55,1,1,5.55,Medium Value,One-time (1)
5cw41mvx,5.55,1,1,5.55,Medium Value,One-time (1)
nzsza920,5.55,1,1,5.55,Medium Value,One-time (1)
fouw7cdb,5.54,1,2,5.54,Medium Value,One-time (1)
eb3rii31,5.53,1,3,5.53,Medium Value,One-time (1)
72xi8ku2,5.53,1,1,5.53,Medium Value,One-time (1)
y977b34s,5.52,1,2,5.52,Medium Value,One-time (1)
ewy3jmol,5.52,1,1,5.52,Medium Value,One-time (1)
gfrqt8i5,5.52,1,2,5.52,Medium Value,One-time (1)
c89srqar,5.52,1,1,5.52,Medium Value,One-time (1)
z74bjnd2,5.52,1,1,5.52,Medium Value,One-time (1)
ujz8uie1,5.52,1,2,5.52,Medium Value,One-time (1)
n01otbfw,5.52,1,1,5.52,Medium Value,One-time (1)
rclgojfs,5.52,1,1,5.52,Medium Value,One-time (1)
lbuqd0o3,5.52,1,1,5.52,Medium Value,One-time (1)
gz4y78py,5.52,1,1,5.52,Medium Value,One-time (1)
helrldep,5.52,1,1,5.52,Medium Value,One-time (1)
9hsrklsr,5.52,1,2,5.52,Medium Value,One-time (1)
weqnoeqg,5.52,1,2,5.52,Medium Value,One-time (1)
8y2d47ui,5.52,1,2,5.52,Medium Value,One-time (1)
7c5g2261,5.52,1,2,5.52,Medium Value,One-time (1)
kug0bpsu,5.52,1,2,5.52,Medium Value,One-time (1)
9if550i8,5.52,1,1,5.52,Medium Value,One-time (1)
zwffhhcm,5.52,1,2,5.52,Medium Value,One-time (1)
kl9s63hq,5.52,1,1,5.52,Medium Value,One-time (1)
8967mx2l,5.52,1,1,5.52,Medium Value,One-time (1)
pacvjc2g,5.52,1,2,5.52,Medium Value,One-time (1)
9c4u61di,5.52,1,1,5.52,Medium Value,One-time (1)
gouifeza,5.52,1,1,5.52,Medium Value,One-time (1)
akjy41hk,5.52,1,3,5.52,Medium Value,One-time (1)
h4tkqky5,5.52,1,1,5.52,Medium Value,One-time (1)
z9eod1d7,5.52,1,2,5.52,Medium Value,One-time (1)
o9lqhf2s,5.52,1,1,5.52,Medium Value,One-time (1)
eaxeojf3,5.52,1,2,5.52,Medium Value,One-time (1)
g2lkxbje,5.52,1,2,5.52,Medium Value,One-time (1)
ylrkyjgg,5.52,1,1,5.52,Medium Value,One-time (1)
7wdrsj47,5.52,1,3,5.52,Medium Value,One-time (1)
c8x6osy0,5.52,1,2,5.52,Medium Value,One-time (1)
oiwaydru,5.52,1,2,5.52,Medium Value,One-time (1)
wks9u0gb,5.52,1,1,5.52,Medium Value,One-time (1)
t5urn5ar,5.52,1,1,5.52,Medium Value,One-time (1)
54qygzg4,5.52,1,2,5.52,Medium Value,One-time (1)
jcjiib2w,5.52,1,2,5.52,Medium Value,One-time (1)
ku4xihmf,5.52,1,1,5.52,Medium Value,One-time (1)
78rgp9fd,5.52,1,1,5.52,Medium Value,One-time (1)
57kmqff5,5.52,1,1,5.52,Medium Value,One-time (1)
7fenme2v,5.52,1,3,5.52,Medium Value,One-time (1)
g7az39al,5.52,1,2,5.52,Medium Value,One-time (1)
2341i39u,5.52,1,2,5.52,Medium Value,One-time (1)
z9a6aukm,5.52,1,2,5.52,Medium Value,One-time (1)
8ksi3rhb,5.52,1,2,5.52,Medium Value,One-time (1)
88qeoz0k,5.52,1,1,5.52,Medium Value,One-time (1)
32syu2w5,5.52,1,1,5.52,Medium Value,One-time (1)
c663rkxk,5.52,1,1,5.52,Medium Value,One-time (1)
qtqi5l4u,5.52,1,1,5.52,Medium Value,One-time (1)
swebnvg5,5.52,1,1,5.52,Medium Value,One-time (1)
gb5w0q6q,5.52,1,3,5.52,Medium Value,One-time (1)
3q5mf5zw,5.52,1,2,5.52,Medium Value,One-time (1)
amt3wjq3,5.52,1,1,5.52,Medium Value,One-time (1)
zfescll2,5.52,1,1,5.52,Medium Value,One-time (1)
9lfdygki,5.52,1,1,5.52,Medium Value,One-time (1)
8klk1zkv,5.52,1,2,5.52,Medium Value,One-time (1)
w0pe380d,5.52,1,1,5.52,Medium Value,One-time (1)
puiueszy,5.52,1,1,5.52,Medium Value,One-time (1)
dnjylp5v,5.52,1,2,5.52,Medium Value,One-time (1)
nwalnfps,5.52,1,2,5.52,Medium Value,One-time (1)
i8ct3k7y,5.52,1,3,5.52,Medium Value,One-time (1)
brfj7koh,5.52,1,2,5.52,Medium Value,One-time (1)
qbtak8ao,5.52,1,2,5.52,Medium Value,One-time (1)
of1h94cq,5.52,1,2,5.52,Medium Value,One-time (1)
sug2490a,5.52,1,1,5.52,Medium Value,One-time (1)
oc54ffft,5.52,1,1,5.52,Medium Value,One-time (1)
753819no,5.52,1,1,5.52,Medium Value,One-time (1)
nf20cp4a,5.52,1,3,5.52,Medium Value,One-time (1)
jk08541l,5.52,1,2,5.52,Medium Value,One-time (1)
q115zhio,5.52,1,2,5.52,Medium Value,One-time (1)
ubn2e3mp,5.52,1,2,5.52,Medium Value,One-time (1)
5g6dcag4,5.52,1,2,5.52,Medium Value,One-time (1)
21s0mzhy,5.52,1,1,5.52,Medium Value,One-time (1)
m5hgbo06,5.52,1,1,5.52,Medium Value,One-time (1)
bn2onrdk,5.52,1,2,5.52,Medium Value,One-time (1)
qzzrwa1e,5.52,1,2,5.52,Medium Value,One-time (1)
ji74ql3s,5.52,1,1,5.52,Medium Value,One-time (1)
xflpyreo,5.52,1,1,5.52,Medium Value,One-time (1)
w084fprq,5.52,1,2,5.52,Medium Value,One-time (1)
vweuupks,5.51,1,2,5.51,Medium Value,One-time (1)
0sr4m5pv,5.51,1,1,5.51,Medium Value,One-time (1)
nrxd356w,5.51,1,1,5.51,Medium Value,One-time (1)
2k1un8u2,5.51,1,2,5.51,Medium Value,One-time (1)
gc2exptx,5.51,1,1,5.51,Medium Value,One-time (1)
qyl0l1kb,5.51,1,1,5.51,Medium Value,One-time (1)
wgcliga4,5.51,1,2,5.51,Medium Value,One-time (1)
pfd2xc6s,5.51,1,1,5.51,Medium Value,One-time (1)
74y30wl6,5.51,1,2,5.51,Medium Value,One-time (1)
hl4vx3sp,5.51,1,1,5.51,Medium Value,One-time (1)
g9z7pn4j,5.51,1,1,5.51,Medium Value,One-time (1)
6wim365w,5.51,1,1,5.51,Medium Value,One-time (1)
jrpe2xn9,5.51,1,2,5.51,Medium Value,One-time (1)
vayeigct,5.51,1,1,5.51,Medium Value,One-time (1)
megv2vxr,5.51,1,2,5.51,Medium Value,One-time (1)
s8yrgwoc,5.51,1,1,5.51,Medium Value,One-time (1)
62vluwbn,5.51,1,1,5.51,Medium Value,One-time (1)
gqurabc9,5.51,1,1,5.51,Medium Value,One-time (1)
lywvtr8p,5.51,1,2,5.51,Medium Value,One-time (1)
n1u3493w,5.51,1,2,5.51,Medium Value,One-time (1)
zy8ddrni,5.51,1,1,5.51,Medium Value,One-time (1)
ujgxpsg9,5.5,1,2,5.5,Medium Value,One-time (1)
xjve3dze,5.5,1,2,5.5,Medium Value,One-time (1)
e1auo350,5.5,1,1,5.5,Medium Value,One-time (1)
gkmf1z3q,5.5,1,2,5.5,Medium Value,One-time (1)
db6xbtpx,5.5,1,1,5.5,Medium Value,One-time (1)
lg3u57v3,5.5,1,1,5.5,Medium Value,One-time (1)
3jhxb48a,5.5,1,2,5.5,Medium Value,One-time (1)
jl5ut2fv,5.5,1,2,5.5,Medium Value,One-time (1)
0iwhdnql,5.5,1,1,5.5,Medium Value,One-time (1)
rckx58ro,5.5,1,1,5.5,Medium Value,One-time (1)
nf2jsv6o,5.5,1,2,5.5,Medium Value,One-time (1)
0w8dce3m,5.5,1,2,5.5,Medium Value,One-time (1)
bybpqcup,5.5,1,2,5.5,Medium Value,One-time (1)
cdehceux,5.5,1,2,5.5,Medium Value,One-time (1)
n55wpoci,5.5,1,2,5.5,Medium Value,One-time (1)
is5xnl2y,5.5,1,1,5.5,Medium Value,One-time (1)
o13k3xf1,5.5,1,1,5.5,Medium Value,One-time (1)
w6ert1i0,5.5,1,1,5.5,Medium Value,One-time (1)
txg3b6ma,5.5,1,2,5.5,Medium Value,One-time (1)
er3mqqk4,5.5,1,2,5.5,Medium Value,One-time (1)
31q6h0e0,5.5,1,2,5.5,Medium Value,One-time (1)
odqhzsrw,5.5,1,1,5.5,Medium Value,One-time (1)
d3a4xck3,5.5,1,1,5.5,Medium Value,One-time (1)
08jg4jgi,5.5,1,1,5.5,Medium Value,One-time (1)
xlpu0dk0,5.5,1,1,5.5,Medium Value,One-time (1)
b7k5bluh,5.5,1,2,5.5,Medium Value,One-time (1)
ynds5tfm,5.5,1,2,5.5,Medium Value,One-time (1)
jz7wgqzu,5.5,1,2,5.5,Medium Value,One-time (1)
ffvsyn3i,5.5,1,1,5.5,Medium Value,One-time (1)
dq3i8g9a,5.5,1,1,5.5,Medium Value,One-time (1)
az532l9b,5.5,1,2,5.5,Medium Value,One-time (1)
jwjtogfw,5.5,1,2,5.5,Medium Value,One-time (1)
9kclr7z7,5.5,1,1,5.5,Medium Value,One-time (1)
3ppczo35,5.5,1,2,5.5,Medium Value,One-time (1)
8v0h80vz,5.5,1,1,5.5,Medium Value,One-time (1)
1vof5q28,5.5,1,1,5.5,Medium Value,One-time (1)
zc4193ie,5.5,1,2,5.5,Medium Value,One-time (1)
6axzj0a2,5.5,1,1,5.5,Medium Value,One-time (1)
vo0yhkdj,5.5,1,1,5.5,Medium Value,One-time (1)
l39g0aqm,5.5,1,1,5.5,Medium Value,One-time (1)
rz2pbxc5,5.5,1,1,5.5,Medium Value,One-time (1)
2vxqq6cn,5.5,1,1,5.5,Medium Value,One-time (1)
7rree6pi,5.5,1,1,5.5,Medium Value,One-time (1)
0oo36uad,5.5,1,1,5.5,Medium Value,One-time (1)
1l96ghe8,5.5,1,2,5.5,Medium Value,One-time (1)
ixy5jiie,5.5,1,2,5.5,Medium Value,One-time (1)
2tv5ew6r,5.5,1,2,5.5,Medium Value,One-time (1)
rw0nq0ia,5.5,1,1,5.5,Medium Value,One-time (1)
a2cz1dw7,5.5,1,2,5.5,Medium Value,One-time (1)
rqhlkt35,5.5,1,1,5.5,Medium Value,One-time (1)
57afkxqr,5.5,1,2,5.5,Medium Value,One-time (1)
g5y4ys4v,5.48,1,2,5.48,Medium Value,One-time (1)
hgn1o4fo,5.48,1,2,5.48,Medium Value,One-time (1)
r7ulhp8n,5.48,1,2,5.48,Medium Value,One-time (1)
2wcrjan1,5.48,1,2,5.48,Medium Value,One-time (1)
9pwo5u5h,5.48,1,2,5.48,Medium Value,One-time (1)
pwd4o4ja,5.48,1,2,5.48,Medium Value,One-time (1)
2xui4owx,5.48,1,2,5.48,Medium Value,One-time (1)
2co4u4j5,5.48,1,2,5.48,Medium Value,One-time (1)
sju8w644,5.48,1,2,5.48,Medium Value,One-time (1)
vrgva7ix,5.48,1,2,5.48,Medium Value,One-time (1)
tkerbni4,5.48,1,2,5.48,Medium Value,One-time (1)
8y5qpsbq,5.48,1,2,5.48,Medium Value,One-time (1)
ivcst78w,5.48,1,2,5.48,Medium Value,One-time (1)
bqbnf8iu,5.48,1,2,5.48,Medium Value,One-time (1)
td6cgohm,5.47,1,1,5.47,Medium Value,One-time (1)
0qpkfixi,5.47,1,2,5.47,Medium Value,One-time (1)
zl6kdvxn,5.47,1,2,5.47,Medium Value,One-time (1)
qs6qjq7i,5.47,1,2,5.47,Medium Value,One-time (1)
fkm3vxpc,5.47,1,1,5.47,Medium Value,One-time (1)
a1fcp3xv,5.47,1,1,5.47,Medium Value,One-time (1)
0z34oqr9,5.47,1,1,5.47,Medium Value,One-time (1)
t9872i0d,5.47,1,1,5.47,Medium Value,One-time (1)
pctg3hsa,5.47,1,1,5.47,Medium Value,One-time (1)
o5hrm8go,5.47,1,1,5.47,Medium Value,One-time (1)
s6w1rwt8,5.46,1,2,5.46,Medium Value,One-time (1)
02tse90b,5.46,1,2,5.46,Medium Value,One-time (1)
vbnhmfuz,5.46,1,2,5.46,Medium Value,One-time (1)
5re0892j,5.46,1,1,5.46,Medium Value,One-time (1)
py9npgir,5.46,1,2,5.46,Medium Value,One-time (1)
y1xa0bf7,5.46,1,2,5.46,Medium Value,One-time (1)
ia0gne56,5.46,1,1,5.46,Medium Value,One-time (1)
yk5123rj,5.46,1,1,5.46,Medium Value,One-time (1)
2oqhjscq,5.46,1,2,5.46,Medium Value,One-time (1)
61nhvcfw,5.46,1,2,5.46,Medium Value,One-time (1)
ohz01ena,5.46,1,2,5.46,Medium Value,One-time (1)
r91n5fpi,5.46,1,1,5.46,Medium Value,One-time (1)
ujnmcwlf,5.46,1,2,5.46,Medium Value,One-time (1)
6enxdbnb,5.46,1,1,5.46,Medium Value,One-time (1)
egkzfaft,5.46,1,2,5.46,Medium Value,One-time (1)
zeaes62p,5.46,1,2,5.46,Medium Value,One-time (1)
ymo4vrvz,5.46,1,1,5.46,Medium Value,One-time (1)
0y76m9eu,5.46,1,2,5.46,Medium Value,One-time (1)
0qq4f4qm,5.46,1,1,5.46,Medium Value,One-time (1)
33zsmv30,5.46,1,1,5.46,Medium Value,One-time (1)
3fs23wns,5.46,1,1,5.46,Medium Value,One-time (1)
sjxt9t84,5.46,1,2,5.46,Medium Value,One-time (1)
aa4ymj13,5.46,1,2,5.46,Medium Value,One-time (1)
6yetubuv,5.46,1,2,5.46,Medium Value,One-time (1)
o4c1y7lb,5.46,1,2,5.46,Medium Value,One-time (1)
dfpch363,5.46,1,2,5.46,Medium Value,One-time (1)
noy4mwcd,5.46,1,1,5.46,Medium Value,One-time (1)
lko3g8in,5.46,1,2,5.46,Medium Value,One-time (1)
u9r7qy8v,5.46,1,2,5.46,Medium Value,One-time (1)
1xt8wctr,5.46,1,2,5.46,Medium Value,One-time (1)
u1cxflxy,5.46,1,2,5.46,Medium Value,One-time (1)
nd6mlhbc,5.46,1,1,5.46,Medium Value,One-time (1)
btu9uu2b,5.46,1,1,5.46,Medium Value,One-time (1)
w0zgij0m,5.46,1,2,5.46,Medium Value,One-time (1)
i1ykorz8,5.46,1,1,5.46,Medium Value,One-time (1)
04dbo6bz,5.46,1,2,5.46,Medium Value,One-time (1)
frlfxof5,5.45,1,1,5.45,Medium Value,One-time (1)
4qwr1cbo,5.45,1,1,5.45,Medium Value,One-time (1)
5e1io08p,5.45,1,1,5.45,Medium Value,One-time (1)
hsdy9ni7,5.45,1,1,5.45,Medium Value,One-time (1)
vls2pq7c,5.45,1,1,5.45,Medium Value,One-time (1)
hpvq772w,5.45,1,1,5.45,Medium Value,One-time (1)
rnmrhrf1,5.45,1,1,5.45,Medium Value,One-time (1)
lhjpb2t0,5.45,1,1,5.45,Medium Value,One-time (1)
yshhkovl,5.45,1,1,5.45,Medium Value,One-time (1)
tm5wratl,5.45,1,1,5.45,Medium Value,One-time (1)
c3rpmhut,5.45,1,1,5.45,Medium Value,One-time (1)
nlaw2b0k,5.45,1,1,5.45,Medium Value,One-time (1)
ab17ziaf,5.45,1,1,5.45,Medium Value,One-time (1)
ks4f6apf,5.45,1,1,5.45,Medium Value,One-time (1)
fc2bq3nj,5.45,1,1,5.45,Medium Value,One-time (1)
2lkyeb1u,5.45,1,1,5.45,Medium Value,One-time (1)
hxflecqf,5.45,1,1,5.45,Medium Value,One-time (1)
q2u7miwf,5.45,1,1,5.45,Medium Value,One-time (1)
xq99s03d,5.45,1,1,5.45,Medium Value,One-time (1)
nm3v2p2t,5.45,1,1,5.45,Medium Value,One-time (1)
4875e7cu,5.45,1,1,5.45,Medium Value,One-time (1)
0bkaw2cg,5.45,1,1,5.45,Medium Value,One-time (1)
5i08q6hk,5.45,1,1,5.45,Medium Value,One-time (1)
37pjpo3c,5.45,1,1,5.45,Medium Value,One-time (1)
r9cqov0a,5.45,1,1,5.45,Medium Value,One-time (1)
7ry96y4g,5.45,1,1,5.45,Medium Value,One-time (1)
rmylt89p,5.44,1,2,5.44,Medium Value,One-time (1)
1mi5gr7i,5.44,1,2,5.44,Medium Value,One-time (1)
91l9tznh,5.44,1,2,5.44,Medium Value,One-time (1)
xqhiag9x,5.44,1,2,5.44,Medium Value,One-time (1)
e6i9rk98,5.44,1,2,5.44,Medium Value,One-time (1)
5w3rc4k6,5.44,1,2,5.44,Medium Value,One-time (1)
0lyy5x35,5.44,1,2,5.44,Medium Value,One-time (1)
26r41op9,5.44,1,2,5.44,Medium Value,One-time (1)
yxyur4so,5.44,1,2,5.44,Medium Value,One-time (1)
jjmi7qs1,5.44,1,2,5.44,Medium Value,One-time (1)
kawqv4rs,5.44,1,2,5.44,Medium Value,One-time (1)
n1x2h8gv,5.44,1,2,5.44,Medium Value,One-time (1)
2hirb9s9,5.44,1,2,5.44,Medium Value,One-time (1)
8e9rivh6,5.44,1,2,5.44,Medium Value,One-time (1)
ynvq8y5k,5.44,1,2,5.44,Medium Value,One-time (1)
t9qubwrp,5.44,1,2,5.44,Medium Value,One-time (1)
9rqg4ehd,5.44,1,2,5.44,Medium Value,One-time (1)
vn15yd05,5.44,1,2,5.44,Medium Value,One-time (1)
h7jnrzkl,5.43,1,3,5.43,Medium Value,One-time (1)
xf445cri,5.42,1,2,5.42,Medium Value,One-time (1)
v11fgvxf,5.42,1,2,5.42,Medium Value,One-time (1)
r6b454pr,5.42,1,2,5.42,Medium Value,One-time (1)
5gpyj5ee,5.41,1,1,5.41,Medium Value,One-time (1)
fh9tzaxc,5.41,1,2,5.41,Medium Value,One-time (1)
u6zi2pa0,5.4,1,2,5.4,Medium Value,One-time (1)
xz5ruarp,5.4,1,2,5.4,Medium Value,One-time (1)
tm6cmr08,5.4,1,2,5.4,Medium Value,One-time (1)
buep1jvo,5.4,1,1,5.4,Medium Value,One-time (1)
10zqofx3,5.4,1,2,5.4,Medium Value,One-time (1)
2aayva5w,5.4,1,2,5.4,Medium Value,One-time (1)
w7e21loo,5.4,1,3,5.4,Medium Value,One-time (1)
o2hpkex3,5.4,1,2,5.4,Medium Value,One-time (1)
ls8sotto,5.4,1,2,5.4,Medium Value,One-time (1)
p5zvhfvq,5.4,1,2,5.4,Medium Value,One-time (1)
khm44y3d,5.4,1,3,5.4,Medium Value,One-time (1)
8lidwi6b,5.4,1,3,5.4,Medium Value,One-time (1)
zzdhko41,5.4,1,3,5.4,Medium Value,One-time (1)
ih5ddpqx,5.4,1,2,5.4,Medium Value,One-time (1)
y5hs0txf,5.4,1,2,5.4,Medium Value,One-time (1)
mkty2l6v,5.4,1,2,5.4,Medium Value,One-time (1)
144a4o85,5.4,1,3,5.4,Medium Value,One-time (1)
zksucp3t,5.4,1,2,5.4,Medium Value,One-time (1)
febe5407,5.4,1,2,5.4,Medium Value,One-time (1)
zkj17u28,5.4,1,2,5.4,Medium Value,One-time (1)
nt5heae5,5.4,1,3,5.4,Medium Value,One-time (1)
8xs8buaj,5.4,1,1,5.4,Medium Value,One-time (1)
y389ftd4,5.4,1,2,5.4,Medium Value,One-time (1)
kix9qy7r,5.4,1,2,5.4,Medium Value,One-time (1)
06iy39rv,5.4,1,1,5.4,Medium Value,One-time (1)
1sa6vqik,5.4,1,1,5.4,Medium Value,One-time (1)
xgngqo61,5.4,1,2,5.4,Medium Value,One-time (1)
6r469frf,5.4,1,3,5.4,Medium Value,One-time (1)
9aor6uz7,5.4,1,1,5.4,Medium Value,One-time (1)
ohtndy8t,5.4,1,2,5.4,Medium Value,One-time (1)
dtxgvt45,5.4,1,1,5.4,Medium Value,One-time (1)
2cnqh11b,5.4,1,1,5.4,Medium Value,One-time (1)
5ilnduie,5.4,1,2,5.4,Medium Value,One-time (1)
hjm34kv4,5.4,1,2,5.4,Medium Value,One-time (1)
ius2bq6j,5.4,1,2,5.4,Medium Value,One-time (1)
f11alspl,5.4,1,1,5.4,Medium Value,One-time (1)
ug8ohr54,5.4,1,2,5.4,Medium Value,One-time (1)
dqnic595,5.4,1,2,5.4,Medium Value,One-time (1)
iyxf91f9,5.4,1,2,5.4,Medium Value,One-time (1)
0n8e00wa,5.4,1,2,5.4,Medium Value,One-time (1)
7uj4n9fw,5.4,1,2,5.4,Medium Value,One-time (1)
8aqruuta,5.4,1,1,5.4,Medium Value,One-time (1)
4rdbw6dr,5.4,1,2,5.4,Medium Value,One-time (1)
e64skbcb,5.4,2,2,2.7,Medium Value,Occasional (2-3)
g77q9vju,5.4,1,2,5.4,Medium Value,One-time (1)
xdvpetfm,5.4,1,2,5.4,Medium Value,One-time (1)
odv2pak6,5.4,1,2,5.4,Medium Value,One-time (1)
hw3vvja2,5.4,1,2,5.4,Medium Value,One-time (1)
iwpgtq6r,5.4,1,2,5.4,Medium Value,One-time (1)
i36ryne7,5.4,1,2,5.4,Medium Value,One-time (1)
jtfiwq03,5.4,1,2,5.4,Medium Value,One-time (1)
310l22ss,5.4,1,2,5.4,Medium Value,One-time (1)
hur30ndt,5.4,1,2,5.4,Medium Value,One-time (1)
4p9bczo7,5.4,1,1,5.4,Medium Value,One-time (1)
uqy971qf,5.4,1,2,5.4,Medium Value,One-time (1)
xu3xalpz,5.4,1,2,5.4,Medium Value,One-time (1)
m39mtr3x,5.4,1,1,5.4,Medium Value,One-time (1)
7tr1ppjp,5.39,1,1,5.39,Medium Value,One-time (1)
g8sbi4q2,5.39,1,1,5.39,Medium Value,One-time (1)
cahefvyz,5.39,1,1,5.39,Medium Value,One-time (1)
gg36q6nm,5.39,1,1,5.39,Medium Value,One-time (1)
qxad1w4j,5.39,1,1,5.39,Medium Value,One-time (1)
esogfxl0,5.39,1,1,5.39,Medium Value,One-time (1)
fmbx77gk,5.39,1,1,5.39,Medium Value,One-time (1)
blbz5ntd,5.39,1,1,5.39,Medium Value,One-time (1)
44fvctcs,5.39,1,1,5.39,Medium Value,One-time (1)
rn48yso6,5.39,1,1,5.39,Medium Value,One-time (1)
oys6qxbt,5.39,1,1,5.39,Medium Value,One-time (1)
1vgrpi4a,5.39,1,1,5.39,Medium Value,One-time (1)
hq9yxcrk,5.39,1,1,5.39,Medium Value,One-time (1)
jqo5yu7l,5.39,1,1,5.39,Medium Value,One-time (1)
kuuc0je2,5.39,1,1,5.39,Medium Value,One-time (1)
g4pdfcop,5.39,1,1,5.39,Medium Value,One-time (1)
crs3t6ar,5.39,1,1,5.39,Medium Value,One-time (1)
7g7t5xnr,5.39,1,1,5.39,Medium Value,One-time (1)
r7r23tbv,5.39,1,1,5.39,Medium Value,One-time (1)
